"GEO_ID","NAME","B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!In labor force:","Margin of Error!!Total:!!In labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:","Margin of Error!!Total:!!In labor force:!!Civilian labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Employed","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Estimate!!Total:!!In labor force:!!Armed Forces","Margin of Error!!Total:!!In labor force:!!Armed Forces","Estimate!!Total:!!Not in labor force","Margin of Error!!Total:!!Not in labor force",
"1400000US25017358500","Census Tract 3585; Middlesex County; Massachusetts","4474","470","2919","346","2919","346","2802","356","117","63","0","19","1555","223",
"1400000US25017358600","Census Tract 3586; Middlesex County; Massachusetts","4876","394","3254","359","3254","359","3163","344","91","82","0","19","1622","416",
"1400000US25017358700","Census Tract 3587; Middlesex County; Massachusetts","4336","427","3046","436","3046","436","2961","437","85","55","0","19","1290","166",
"1400000US25017359100","Census Tract 3591; Middlesex County; Massachusetts","5768","456","3839","427","3839","427","3716","426","123","81","0","19","1929","270",
"1400000US25017359301","Census Tract 3593.01; Middlesex County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US25017359302","Census Tract 3593.02; Middlesex County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US25017359303","Census Tract 3593.03; Middlesex County; Massachusetts","6261","513","4305","489","4267","491","3897","421","370","303","38","29","1956","317",
"1400000US25017359400","Census Tract 3594; Middlesex County; Massachusetts","6278","499","4497","393","4485","396","4278","363","207","146","12","20","1781","392",
"1400000US25017360300","Census Tract 3603; Middlesex County; Massachusetts","5451","354","3270","275","2596","310","2540","303","56","57","674","234","2181","381",
"1400000US25017361100","Census Tract 3611; Middlesex County; Massachusetts","4284","434","2525","365","2525","365","2431","354","94","61","0","19","1759","256",
"1400000US25017361200","Census Tract 3612; Middlesex County; Massachusetts","4965","374","2579","335","2579","335","2498","341","81","70","0","19","2386","241",
"1400000US25017361300","Census Tract 3613; Middlesex County; Massachusetts","5382","509","2607","332","2607","332","2499","334","108","80","0","19","2775","434",
"1400000US25017362100","Census Tract 3621; Middlesex County; Massachusetts","3944","226","2464","200","2464","200","2362","198","102","63","0","19","1480","177",
"1400000US25017363103","Census Tract 3631.03; Middlesex County; Massachusetts","2741","309","1822","245","1822","245","1695","223","127","79","0","14","919","167",
"1400000US25017363104","Census Tract 3631.04; Middlesex County; Massachusetts","5118","406","3579","374","3579","374","3486","377","93","81","0","19","1539","243",
"1400000US25017363105","Census Tract 3631.05; Middlesex County; Massachusetts","3237","454","2295","473","2295","473","2014","295","281","233","0","14","942","189",
"1400000US25017363106","Census Tract 3631.06; Middlesex County; Massachusetts","2557","211","1655","187","1655","187","1594","195","61","48","0","14","902","140",
"1400000US25017363201","Census Tract 3632.01; Middlesex County; Massachusetts","2781","325","1866","267","1866","267","1842","269","24","26","0","14","915","173",
"1400000US25017363202","Census Tract 3632.02; Middlesex County; Massachusetts","3005","310","2329","281","2329","281","2284","285","45","31","0","14","676","161",
"1400000US25017364101","Census Tract 3641.01; Middlesex County; Massachusetts","4975","336","3634","392","3634","392","3497","420","137","170","0","19","1341","272",
"1400000US25017364102","Census Tract 3641.02; Middlesex County; Massachusetts","4048","453","2790","360","2790","360","2574","334","216","116","0","14","1258","255",
"1400000US25017365100","Census Tract 3651; Middlesex County; Massachusetts","6286","557","3766","383","3766","383","3620","381","146","92","0","19","2520","432",
"1400000US25017365201","Census Tract 3652.01; Middlesex County; Massachusetts","4813","461","3320","361","3320","361","3137","354","183","173","0","19","1493","253",
"1400000US25017365202","Census Tract 3652.02; Middlesex County; Massachusetts","3747","285","2383","251","2383","251","2315","252","68","41","0","14","1364","190",
"1400000US25017366100","Census Tract 3661; Middlesex County; Massachusetts","3798","273","2485","256","2485","256","2416","252","69","42","0","14","1313","185",
"1400000US25017366201","Census Tract 3662.01; Middlesex County; Massachusetts","2782","358","1949","265","1949","265","1924","266","25","23","0","14","833","176",
"1400000US25017366202","Census Tract 3662.02; Middlesex County; Massachusetts","4407","476","2881","386","2881","386","2734","369","147","82","0","19","1526","215",
"1400000US25017367100","Census Tract 3671; Middlesex County; Massachusetts","3731","394","2240","309","2240","309","2164","304","76","48","0","14","1491","295",
"1400000US25017367200","Census Tract 3672; Middlesex County; Massachusetts","5090","275","2858","259","2858","259","2820","249","38","37","0","19","2232","227",
"1400000US25017368101","Census Tract 3681.01; Middlesex County; Massachusetts","4646","464","3263","392","3241","397","3120","385","121","80","22","40","1383","311",
"1400000US25017368102","Census Tract 3681.02; Middlesex County; Massachusetts","4246","971","3138","935","3123","936","3046","947","77","61","15","20","1108","208",
"1400000US25017368200","Census Tract 3682; Middlesex County; Massachusetts","3171","414","2045","282","2045","282","1957","282","88","64","0","14","1126","294",
"1400000US25017368300","Census Tract 3683; Middlesex County; Massachusetts","4946","763","3471","529","3423","505","3346","503","77","67","48","76","1475","494",
"1400000US25017368400","Census Tract 3684; Middlesex County; Massachusetts","8470","563","5249","641","5249","641","5046","672","203","125","0","19","3221","345",
"1400000US25017368500","Census Tract 3685; Middlesex County; Massachusetts","3184","380","2375","332","2366","332","2259","333","107","71","9","13","809","234",
"1400000US25017368600","Census Tract 3686; Middlesex County; Massachusetts","4776","568","4028","489","4028","489","3853","480","175","135","0","19","748","256",
"1400000US25017368700","Census Tract 3687; Middlesex County; Massachusetts","2023","399","1460","286","1460","286","1442","286","18","29","0","14","563","203",
"1400000US25017368800","Census Tract 3688; Middlesex County; Massachusetts","4940","542","3595","565","3595","565","3480","548","115","110","0","19","1345","298",
"1400000US25017368901","Census Tract 3689.01; Middlesex County; Massachusetts","5490","826","3538","839","3538","839","3466","830","72","72","0","19","1952","258",
"1400000US25017368902","Census Tract 3689.02; Middlesex County; Massachusetts","2903","403","2058","361","2058","361","1914","302","144","132","0","14","845","216",
"1400000US25017369000","Census Tract 3690; Middlesex County; Massachusetts","3720","55","1645","198","1645","198","1545","191","100","49","0","14","2075","192",
"1400000US25017369100","Census Tract 3691; Middlesex County; Massachusetts","4283","474","3063","427","3063","427","2911","422","152","114","0","19","1220","232",
"1400000US25017370101","Census Tract 3701.01; Middlesex County; Massachusetts","5672","590","4127","524","4127","524","3890","485","237","154","0","19","1545","326",
"1400000US25017370103","Census Tract 3701.03; Middlesex County; Massachusetts","3091","551","2026","391","2026","391","1962","388","64","54","0","14","1065","275",
"1400000US25017370104","Census Tract 3701.04; Middlesex County; Massachusetts","3464","433","2517","435","2517","435","2291","315","226","186","0","14","947","255",
"1400000US25017370201","Census Tract 3702.01; Middlesex County; Massachusetts","3758","483","2702","392","2702","392","2447","303","255","159","0","14","1056","280",
"1400000US25017370202","Census Tract 3702.02; Middlesex County; Massachusetts","3158","268","2400","227","2400","227","2318","225","82","55","0","14","758","155",
"1400000US25017370301","Census Tract 3703.01; Middlesex County; Massachusetts","3647","469","2758","286","2758","286","2624","277","134","83","0","14","889","311",
"1400000US25017370302","Census Tract 3703.02; Middlesex County; Massachusetts","1646","369","965","242","965","242","881","232","84","110","0","14","681","194",
"1400000US25017370401","Census Tract 3704.01; Middlesex County; Massachusetts","3384","535","2375","305","2375","305","2288","298","87","67","0","14","1009","407",
"1400000US25017370402","Census Tract 3704.02; Middlesex County; Massachusetts","1306","202","1166","205","1166","205","1138","209","28","41","0","14","140","52",
"1400000US25017370403","Census Tract 3704.03; Middlesex County; Massachusetts","1833","228","1408","191","1408","191","1408","191","0","14","0","14","425","141",
"1400000US25017373100","Census Tract 3731; Middlesex County; Massachusetts","4280","610","3335","595","3335","595","3194","611","141","128","0","19","945","263",
"1400000US25017373200","Census Tract 3732; Middlesex County; Massachusetts","4462","464","2884","357","2884","357","2738","332","146","89","0","14","1578","403",
"1400000US25017373300","Census Tract 3733; Middlesex County; Massachusetts","2476","355","1661","297","1661","297","1634","301","27","31","0","14","815","197",
"1400000US25017373400","Census Tract 3734; Middlesex County; Massachusetts","3018","578","1753","222","1753","222","1653","213","100","63","0","14","1265","455",
"1400000US25017373500","Census Tract 3735; Middlesex County; Massachusetts","5038","373","3127","293","3127","293","3027","290","100","51","0","19","1911","242",
"1400000US25017373600","Census Tract 3736; Middlesex County; Massachusetts","5502","260","2955","291","2955","291","2827","288","128","63","0","19","2547","231",
"1400000US25017373700","Census Tract 3737; Middlesex County; Massachusetts","3138","404","2231","379","2231","379","2131","321","100","122","0","14","907","147",
"1400000US25017373800","Census Tract 3738; Middlesex County; Massachusetts","5060","479","3150","461","3150","461","2968","449","182","81","0","19","1910","277",
"1400000US25017373901","Census Tract 3739.01; Middlesex County; Massachusetts","2377","417","1334","197","1334","197","1334","197","0","14","0","14","1043","350",
"1400000US25017373902","Census Tract 3739.02; Middlesex County; Massachusetts","3174","498","1846","230","1846","230","1772","244","74","54","0","14","1328","370",
"1400000US25017374000","Census Tract 3740; Middlesex County; Massachusetts","3719","592","2483","528","2483","528","2415","515","68","54","0","14","1236","201",
"1400000US25017374100","Census Tract 3741; Middlesex County; Massachusetts","4378","475","3084","423","3084","423","2957","419","127","85","0","19","1294","351",
"1400000US25017374200","Census Tract 3742; Middlesex County; Massachusetts","3123","491","2305","363","2305","363","2227","357","78","47","0","14","818","214",
"1400000US25017374300","Census Tract 3743; Middlesex County; Massachusetts","3074","316","1996","235","1996","235","1882","186","114","91","0","14","1078","246",
"1400000US25017374400","Census Tract 3744; Middlesex County; Massachusetts","4668","381","2794","376","2794","376","2752","380","42","39","0","19","1874","325",
"1400000US25017374500","Census Tract 3745; Middlesex County; Massachusetts","3694","409","2640","374","2640","374","2549","363","91","61","0","14","1054","200",
"1400000US25017374600","Census Tract 3746; Middlesex County; Massachusetts","4333","448","3510","406","3510","406","3347","404","163","75","0","19","823","198",
"1400000US25017374700","Census Tract 3747; Middlesex County; Massachusetts","3603","474","2715","402","2715","402","2641","402","74","58","0","14","888","214",
"1400000US25017374800","Census Tract 3748; Middlesex County; Massachusetts","4574","424","2663","347","2663","347","2599","335","64","39","0","19","1911","250",
"1400000US25017382100","Census Tract 3821; Middlesex County; Massachusetts","3807","456","2559","322","2559","322","2481","280","78","75","0","14","1248","265",
"1400000US25017382200","Census Tract 3822; Middlesex County; Massachusetts","4344","559","3376","442","3376","442","3285","429","91","65","0","19","968","272",
"1400000US25017382300","Census Tract 3823; Middlesex County; Massachusetts","4699","544","3260","482","3260","482","3122","486","138","109","0","19","1439","275",
"1400000US25017382400","Census Tract 3824; Middlesex County; Massachusetts","4235","567","2844","505","2844","505","2844","505","0","19","0","19","1391","323",
"1400000US25017382500","Census Tract 3825; Middlesex County; Massachusetts","4903","889","3595","733","3574","733","3371","572","203","191","21","6","1308","288",
"1400000US25017382601","Census Tract 3826.01; Middlesex County; Massachusetts","3947","447","2757","303","2757","303","2643","295","114","92","0","14","1190","342",
"1400000US25017382602","Census Tract 3826.02; Middlesex County; Massachusetts","3964","448","2498","313","2498","313","2462","305","36","35","0","14","1466","340",
"1400000US25017383101","Census Tract 3831.01; Middlesex County; Massachusetts","3321","307","2110","312","2110","312","1992","313","118","95","0","14","1211","151",
"1400000US25017383102","Census Tract 3831.02; Middlesex County; Massachusetts","3330","460","2446","426","2446","426","2154","333","292","188","0","19","884","221",
"1400000US25017383200","Census Tract 3832; Middlesex County; Massachusetts","4895","708","3878","646","3878","646","3764","657","114","121","0","19","1017","278",
"1400000US25017383300","Census Tract 3833; Middlesex County; Massachusetts","3154","395","2088","384","2088","384","1931","358","157","119","0","14","1066","205",
"1400000US25017383401","Census Tract 3834.01; Middlesex County; Massachusetts","2130","617","1658","606","1644","606","1536","529","108","114","14","22","472","188",
"1400000US25017383402","Census Tract 3834.02; Middlesex County; Massachusetts","2938","550","2271","528","2271","528","2222","500","49","60","0","14","667","302",
"1400000US25017383501","Census Tract 3835.01; Middlesex County; Massachusetts","3359","352","2353","286","2353","286","2178","304","175","93","0","14","1006","200",
"1400000US25017383502","Census Tract 3835.02; Middlesex County; Massachusetts","3637","427","2563","328","2563","328","2408","311","155","127","0","14","1074","264",
"1400000US25017383600","Census Tract 3836; Middlesex County; Massachusetts","5299","581","3344","469","3344","469","3120","451","224","118","0","19","1955","459",
"1400000US25017383700","Census Tract 3837; Middlesex County; Massachusetts","4576","522","3366","448","3366","448","3298","439","68","79","0","19","1210","255",
"1400000US25017383800","Census Tract 3838; Middlesex County; Massachusetts","4581","673","3493","634","3493","634","3291","649","202","115","0","19","1088","175",
"1400000US25017383902","Census Tract 3839.02; Middlesex County; Massachusetts","4819","558","3271","501","3271","501","3209","498","62","47","0","19","1548","250",
"1400000US25017383903","Census Tract 3839.03; Middlesex County; Massachusetts","2147","305","1605","232","1605","232","1545","217","60","48","0","14","542","155",
"1400000US25017383904","Census Tract 3839.04; Middlesex County; Massachusetts","4150","479","3131","456","3119","456","3036","470","83","63","12","21","1019","330",
"1400000US25017384003","Census Tract 3840.03; Middlesex County; Massachusetts","4660","756","3524","676","3524","676","3409","663","115","123","0","19","1136","267",
"1400000US25017384004","Census Tract 3840.04; Middlesex County; Massachusetts","1172","174","848","169","848","169","802","135","46","58","0","14","324","70",
"1400000US25017385101","Census Tract 3851.01; Middlesex County; Massachusetts","2618","467","2062","456","2062","456","2030","452","32","38","0","14","556","145",
"1400000US25017385102","Census Tract 3851.02; Middlesex County; Massachusetts","3896","433","2838","419","2838","419","2742","399","96","101","0","14","1058","172",
"1400000US25017385201","Census Tract 3852.01; Middlesex County; Massachusetts","2361","331","1421","232","1421","232","1359","226","62","46","0","14","940","246",
"1400000US25017385203","Census Tract 3852.03; Middlesex County; Massachusetts","4074","433","2847","386","2847","386","2666","286","181","176","0","14","1227","293",
"1400000US25017385204","Census Tract 3852.04; Middlesex County; Massachusetts","2725","276","1948","272","1948","272","1715","225","233","120","0","14","777","166",
"1400000US25017386100","Census Tract 3861; Middlesex County; Massachusetts","3288","118","2285","154","2285","154","2181","160","104","62","0","14","1003","185",
"1400000US25017387100","Census Tract 3871; Middlesex County; Massachusetts","3624","296","2512","284","2512","284","2413","287","99","65","0","14","1112","166",
"1400000US25017387201","Census Tract 3872.01; Middlesex County; Massachusetts","4933","441","3414","376","3414","376","3247","360","167","94","0","19","1519","350",
"1400000US25017387202","Census Tract 3872.02; Middlesex County; Massachusetts","3549","372","2476","353","2476","353","2376","345","100","59","0","14","1073","204",
"1400000US25017388100","Census Tract 3881; Middlesex County; Massachusetts","4600","165","3470","296","3455","296","3277","190","178","176","15","24","1130","222",
"1400000US25017388200","Census Tract 3882; Middlesex County; Massachusetts","5986","260","3150","428","3150","428","2984","454","166","99","0","19","2836","409",
"1400000US25017388300","Census Tract 3883; Middlesex County; Massachusetts","5529","380","2742","357","2742","357","2572","329","170","96","0","19","2787","289",
"1400000US25017980000","Census Tract 9800; Middlesex County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US25019950100","Census Tract 9501; Nantucket County; Massachusetts","1581","263","966","232","966","232","936","222","30","32","0","14","615","137",
"1400000US25019950201","Census Tract 9502.01; Nantucket County; Massachusetts","3363","671","2632","626","2619","626","2283","452","336","272","13","7","731","220",
"1400000US25019950202","Census Tract 9502.02; Nantucket County; Massachusetts","2442","493","1961","446","1961","446","1961","446","0","14","0","14","481","242",
"1400000US25019950307","Census Tract 9503.07; Nantucket County; Massachusetts","698","324","544","311","544","311","544","311","0","14","0","14","154","66",
"1400000US25019950400","Census Tract 9504; Nantucket County; Massachusetts","2788","562","1989","383","1989","383","1985","383","4","10","0","14","799","357",
"1400000US25019950500","Census Tract 9505; Nantucket County; Massachusetts","1093","210","495","159","495","159","495","159","0","14","0","14","598","132",
"1400000US25019990000","Census Tract 9900; Nantucket County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US25021400100","Census Tract 4001; Norfolk County; Massachusetts","4728","469","3422","543","3422","543","3296","529","126","103","0","19","1306","302",
"1400000US25021400201","Census Tract 4002.01; Norfolk County; Massachusetts","2811","503","2186","470","2186","470","2104","477","82","116","0","14","625","281",
"1400000US25021400202","Census Tract 4002.02; Norfolk County; Massachusetts","3006","454","1911","393","1911","393","1729","336","182","163","0","14","1095","328",
"1400000US25021400300","Census Tract 4003; Norfolk County; Massachusetts","3656","414","2776","358","2776","358","2686","328","90","100","0","14","880","188",
"1400000US25021400401","Census Tract 4004.01; Norfolk County; Massachusetts","3578","578","2323","439","2323","439","2069","394","254","151","0","14","1255","401",
"1400000US25021400402","Census Tract 4004.02; Norfolk County; Massachusetts","1589","277","1384","277","1384","277","1328","275","56","56","0","14","205","52",
"1400000US25021400500","Census Tract 4005; Norfolk County; Massachusetts","4893","601","4057","622","4057","622","3935","602","122","134","0","19","836","234",
"1400000US25021400600","Census Tract 4006; Norfolk County; Massachusetts","4650","474","3587","420","3587","420","3487","411","100","116","0","19","1063","240",
"1400000US25021400700","Census Tract 4007; Norfolk County; Massachusetts","3441","427","2745","422","2745","422","2673","374","72","101","0","14","696","169",
"1400000US25021400800","Census Tract 4008; Norfolk County; Massachusetts","5012","504","3729","451","3703","456","3658","454","45","57","26","44","1283","269",
"1400000US25021400900","Census Tract 4009; Norfolk County; Massachusetts","3475","417","2437","388","2437","388","2361","385","76","50","0","14","1038","259",
"1400000US25021401000","Census Tract 4010; Norfolk County; Massachusetts","2820","306","2237","273","2237","273","2131","256","106","62","0","14","583","128",
"1400000US25021401100","Census Tract 4011; Norfolk County; Massachusetts","3268","317","2097","231","2097","231","2057","229","40","32","0","14","1171","241",
"1400000US25021401201","Census Tract 4012.01; Norfolk County; Massachusetts","4157","593","2953","549","2953","549","2937","548","16","18","0","19","1204","238",
"1400000US25021401202","Census Tract 4012.02; Norfolk County; Massachusetts","1582","254","687","160","687","160","649","153","38","39","0","14","895","156",
"1400000US25021402101","Census Tract 4021.01; Norfolk County; Massachusetts","3095","380","2099","377","2099","377","2014","323","85","122","0","14","996","213",
"1400000US25021402102","Census Tract 4021.02; Norfolk County; Massachusetts","3644","352","2642","365","2642","365","2559","366","83","72","0","14","1002","248",
"1400000US25021402200","Census Tract 4022; Norfolk County; Massachusetts","1932","306","1525","298","1525","298","1478","296","47","36","0","14","407","59",
"1400000US25021402300","Census Tract 4023; Norfolk County; Massachusetts","3693","344","2713","307","2713","307","2592","310","121","85","0","14","980","142",
"1400000US25021402400","Census Tract 4024; Norfolk County; Massachusetts","5097","521","3954","549","3954","549","3891","549","63","69","0","19","1143","225",
"1400000US25021402500","Census Tract 4025; Norfolk County; Massachusetts","3564","349","1824","262","1824","262","1764","253","60","47","0","14","1740","242",
"1400000US25021403100","Census Tract 4031; Norfolk County; Massachusetts","5366","504","3790","481","3790","481","3648","435","142","103","0","19","1576","331",
"1400000US25021403300","Census Tract 4033; Norfolk County; Massachusetts","3602","446","2372","334","2372","334","2307","306","65","72","0","14","1230","219",
"1400000US25021403400","Census Tract 4034; Norfolk County; Massachusetts","5359","445","3491","474","3491","474","3219","411","272","153","0","19","1868","244",
"1400000US25021403501","Census Tract 4035.01; Norfolk County; Massachusetts","2410","452","1416","352","1416","352","1416","352","0","14","0","14","994","317",
"1400000US25021403502","Census Tract 4035.02; Norfolk County; Massachusetts","3248","507","2162","282","2162","282","2041","277","121","79","0","14","1086","335",
"1400000US25021404100","Census Tract 4041; Norfolk County; Massachusetts","3374","317","2262","269","2262","269","2171","288","91","63","0","14","1112","170",
"1400000US25021404201","Census Tract 4042.01; Norfolk County; Massachusetts","2732","193","1677","213","1677","213","1660","212","17","18","0","14","1055","185",
"1400000US25021404202","Census Tract 4042.02; Norfolk County; Massachusetts","5137","342","2534","233","2534","233","2358","225","176","89","0","19","2603","269",
"1400000US25021404301","Census Tract 4043.01; Norfolk County; Massachusetts","4297","565","2908","428","2908","428","2870","425","38","33","0","19","1389","227",
"1400000US25021404302","Census Tract 4043.02; Norfolk County; Massachusetts","2844","241","1712","208","1712","208","1543","171","169","107","0","14","1132","164",
"1400000US25021404400","Census Tract 4044; Norfolk County; Massachusetts","5748","402","3039","335","3039","335","2910","332","129","60","0","19","2709","273",
"1400000US25021405100","Census Tract 4051; Norfolk County; Massachusetts","4682","168","3288","235","3288","235","3019","242","269","191","0","19","1394","220",
"1400000US25021406101","Census Tract 4061.01; Norfolk County; Massachusetts","4735","343","3229","309","3229","309","3144","301","85","53","0","19","1506","267",
"1400000US25021406102","Census Tract 4061.02; Norfolk County; Massachusetts","5122","446","3708","297","3708","297","3508","287","200","109","0","19","1414","322",
"1400000US25021407101","Census Tract 4071.01; Norfolk County; Massachusetts","3948","346","2421","309","2421","309","2331","313","90","57","0","14","1527","258",
"1400000US25021407102","Census Tract 4071.02; Norfolk County; Massachusetts","3534","337","2658","309","2658","309","2535","311","123","70","0","14","876","181",
"1400000US25021408102","Census Tract 4081.02; Norfolk County; Massachusetts","4122","328","3128","255","3128","255","2989","252","139","78","0","19","994","206",
"1400000US25021408103","Census Tract 4081.03; Norfolk County; Massachusetts","2823","513","2304","476","2304","476","2212","486","92","80","0","14","519","162",
"1400000US25021408104","Census Tract 4081.04; Norfolk County; Massachusetts","3809","360","2736","290","2736","290","2653","287","83","47","0","14","1073","177",
"1400000US25021409101","Census Tract 4091.01; Norfolk County; Massachusetts","4938","298","2478","222","2478","222","2255","183","223","131","0","19","2460","197",
"1400000US25021409102","Census Tract 4091.02; Norfolk County; Massachusetts","4128","454","2904","329","2904","329","2877","327","27","33","0","19","1224","218",
"1400000US25021410100","Census Tract 4101; Norfolk County; Massachusetts","5424","564","3612","428","3612","428","3516","434","96","72","0","19","1812","396",
"1400000US25021410300","Census Tract 4103; Norfolk County; Massachusetts","4191","712","2883","503","2883","503","2577","331","306","265","0","14","1308","268",
"1400000US25021410400","Census Tract 4104; Norfolk County; Massachusetts","5696","603","4078","415","4078","415","3868","417","210","152","0","19","1618","384",
"1400000US25021411101","Census Tract 4111.01; Norfolk County; Massachusetts","3455","442","2738","417","2738","417","2631","412","107","68","0","14","717","173",
"1400000US25021411102","Census Tract 4111.02; Norfolk County; Massachusetts","3750","462","2739","478","2739","478","2653","481","86","62","0","14","1011","195",
"1400000US25021411200","Census Tract 4112; Norfolk County; Massachusetts","5720","388","4281","372","4281","372","4110","363","171","88","0","19","1439","257",
"1400000US25021411301","Census Tract 4113.01; Norfolk County; Massachusetts","4843","457","3326","411","3326","411","3028","359","298","169","0","19","1517","250",
"1400000US25021411302","Census Tract 4113.02; Norfolk County; Massachusetts","3010","300","2035","268","2035","268","1902","220","133","117","0","14","975","189",
"1400000US25021412100","Census Tract 4121; Norfolk County; Massachusetts","5262","627","3493","421","3493","421","3455","423","38","40","0","19","1769","364",
"1400000US25021412200","Census Tract 4122; Norfolk County; Massachusetts","3060","551","1621","564","1621","564","1579","562","42","32","0","14","1439","194",
"1400000US25021412300","Census Tract 4123; Norfolk County; Massachusetts","4371","429","2917","264","2917","264","2847","256","70","59","0","19","1454","315",
"1400000US25021413100","Census Tract 4131; Norfolk County; Massachusetts","5263","430","3522","442","3522","442","3367","433","155","100","0","19","1741","269",
"1400000US25021413201","Census Tract 4132.01; Norfolk County; Massachusetts","3818","530","2439","549","2439","549","2378","542","61","54","0","14","1379","297",
"1400000US25021413202","Census Tract 4132.02; Norfolk County; Massachusetts","1777","362","1247","291","1245","292","1216","292","29","32","2","6","530","223",
"1400000US25021413300","Census Tract 4133; Norfolk County; Massachusetts","4417","398","3311","365","3311","365","3233","365","78","44","0","19","1106","183",
"1400000US25021413401","Census Tract 4134.01; Norfolk County; Massachusetts","2818","392","2073","319","2073","319","1971","317","102","74","0","14","745","196",
"1400000US25021413402","Census Tract 4134.02; Norfolk County; Massachusetts","4141","436","3158","356","3158","356","3024","338","134","108","0","19","983","190",
"1400000US25021413500","Census Tract 4135; Norfolk County; Massachusetts","3647","488","2571","398","2571","398","2471","399","100","70","0","14","1076","225",
"1400000US25021414100","Census Tract 4141; Norfolk County; Massachusetts","4579","514","3349","451","3339","449","3136","419","203","135","10","11","1230","393",
"1400000US25021414200","Census Tract 4142; Norfolk County; Massachusetts","5657","415","4054","382","4054","382","4019","382","35","37","0","19","1603","290",
"1400000US25021414300","Census Tract 4143; Norfolk County; Massachusetts","3913","420","2584","310","2565","312","2500","318","65","43","19","31","1329","266",
"1400000US25021415101","Census Tract 4151.01; Norfolk County; Massachusetts","4354","556","2896","440","2896","440","2806","429","90","48","0","19","1458","317",
"1400000US25021415103","Census Tract 4151.03; Norfolk County; Massachusetts","3650","368","2470","339","2470","339","2425","343","45","39","0","14","1180","217",
"1400000US25021415104","Census Tract 4151.04; Norfolk County; Massachusetts","2772","501","1766","324","1766","324","1727","312","39","39","0","14","1006","423",
"1400000US25021415201","Census Tract 4152.01; Norfolk County; Massachusetts","3303","416","2281","449","2281","449","2150","452","131","131","0","14","1022","238",
"1400000US25021415202","Census Tract 4152.02; Norfolk County; Massachusetts","2699","379","1617","358","1617","358","1480","324","137","120","0","14","1082","153",
"1400000US25021415300","Census Tract 4153; Norfolk County; Massachusetts","3011","378","1955","271","1955","271","1904","269","51","47","0","14","1056","257",
"1400000US25021416101","Census Tract 4161.01; Norfolk County; Massachusetts","4574","439","3171","425","3171","425","3111","424","60","36","0","19","1403","206",
"1400000US25021416102","Census Tract 4161.02; Norfolk County; Massachusetts","3893","694","2081","521","2081","521","1992","522","89","55","0","14","1812","291",
"1400000US25021416200","Census Tract 4162; Norfolk County; Massachusetts","5430","791","3843","682","3843","682","3545","670","298","170","0","19","1587","442",
"1400000US25021416300","Census Tract 4163; Norfolk County; Massachusetts","4077","500","2873","367","2873","367","2679","364","194","120","0","19","1204","233",
"1400000US25021416400","Census Tract 4164; Norfolk County; Massachusetts","4516","408","3260","407","3260","407","3164","409","96","62","0","19","1256","244",
"1400000US25021417100","Census Tract 4171; Norfolk County; Massachusetts","4963","519","3554","505","3554","505","3340","490","214","171","0","19","1409","243",
"1400000US25021417201","Census Tract 4172.01; Norfolk County; Massachusetts","4645","553","3501","498","3501","498","3290","486","211","193","0","19","1144","339",
"1400000US25021417202","Census Tract 4172.02; Norfolk County; Massachusetts","3406","445","2492","395","2482","396","2335","381","147","86","10","16","914","213",
"1400000US25021417300","Census Tract 4173; Norfolk County; Massachusetts","3314","456","2158","409","2158","409","2043","408","115","80","0","14","1156","166",
"1400000US25021417400","Census Tract 4174; Norfolk County; Massachusetts","2459","366","1443","223","1443","223","1389","212","54","43","0","14","1016","319",
"1400000US25021417501","Census Tract 4175.01; Norfolk County; Massachusetts","4686","631","3558","560","3544","560","3242","576","302","188","14","24","1128","343",
"1400000US25021417502","Census Tract 4175.02; Norfolk County; Massachusetts","4384","441","3233","349","3221","354","3146","339","75","64","12","19","1151","251",
"1400000US25021417601","Census Tract 4176.01; Norfolk County; Massachusetts","4755","712","3202","491","3202","491","2835","490","367","227","0","19","1553","482",
"1400000US25021417602","Census Tract 4176.02; Norfolk County; Massachusetts","4103","484","2731","445","2707","435","2587","409","120","109","24","36","1372","321",
"1400000US25021417702","Census Tract 4177.02; Norfolk County; Massachusetts","2225","311","1656","288","1656","288","1550","250","106","98","0","14","569","137",
"1400000US25021417703","Census Tract 4177.03; Norfolk County; Massachusetts","2273","166","1204","175","1204","175","1097","177","107","90","0","14","1069","169",
"1400000US25021417704","Census Tract 4177.04; Norfolk County; Massachusetts","3763","587","2980","571","2980","571","2858","568","122","115","0","14","783","190",
